URL,TimeSpent_ms,Timestamp,PageSize_bytes,Energy_kWh,Carbon_kg
https://www.wikidata.org/wiki/Wikidata:Main_Page,5,2025-11-05T10:55:00.975Z,0,0,0
https://www.wikidata.org/wiki/Wikidata:Main_Page,25,2025-11-05T10:55:39.420Z,0,0,0
https://www.bathandbodyworks.com/p/gingham-gorgeous-travel-size-fine-fragrance-mist-028003819,1,2025-11-05T10:55:40.690Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,25,2025-11-05T10:55:43.772Z,0,0,0
chrome://newtab/,25,2025-11-05T11:00:59.371Z,0,0,0
chrome://newtab/,177,2025-11-05T11:00:59.485Z,0,0,0
https://chatgpt.com/,107,2025-11-05T11:01:26.856Z,687946,0.000098,0.000047
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,1,2025-11-05T11:01:41.576Z,0,0,0
https://www.bathandbodyworks.com/p/gingham-gorgeous-travel-size-fine-fragrance-mist-028003819,2,2025-11-05T11:03:51.298Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,1,2025-11-05T11:05:45.649Z,1394,0.000000,0.000000
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,4,2025-11-05T11:05:45.679Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,12,2025-11-05T11:06:03.601Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,20,2025-11-05T11:06:16.376Z,0,0,0
https://www.bathandbodyworks.com/p/gingham-gorgeous-travel-size-fine-fragrance-mist-028003819,1,2025-11-05T11:07:19.663Z,0,0,0
https://www.bathandbodyworks.com/p/gingham-gorgeous-travel-size-fine-fragrance-mist-028003819,20,2025-11-05T11:07:24.127Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,14,2025-11-05T11:09:07.479Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,4,2025-11-05T11:09:08.935Z,0,0,0
chrome://newtab/,1,2025-11-05T11:11:02.483Z,0,0,0
chrome://newtab/,1,2025-11-05T11:11:02.750Z,0,0,0
chrome://extensions/,5,2025-11-05T11:11:11.648Z,0,0,0
chrome://extensions/,11,2025-11-05T11:11:20.118Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,13,2025-11-05T11:11:26.604Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,0,2025-11-05T11:58:16.301Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,73,2025-11-05T11:58:16.865Z,0,0,0
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,12,2025-11-05T11:58:17.811Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,13,2025-11-05T11:58:18.983Z,0,0,0
chrome://extensions/,1,2025-11-05T12:07:20.105Z,0,0,0
chrome://extensions/,13,2025-11-05T12:07:23.709Z,0,0,0
chrome://extensions/,1,2025-11-05T12:23:14.278Z,0,0,0
chrome://extensions/,15,2025-11-05T12:23:41.697Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,16,2025-11-05T12:23:43.676Z,0,0,0
chrome://newtab/,0,2025-11-05T12:24:17.467Z,0,0,0
chrome://newtab/,1,2025-11-05T12:24:17.541Z,817152,0.000117,0.000056
https://www.google.com/search?q=chrome-extension%3A%2F%2F%3Cyour-ljogdcghldnnfkjhjmpfpnfeodbclcck%3E%2Fpopup.html&oq=chrome-extension%3A%2F%2F%3Cyour-ljogdcghldnnfkjhjmpfpnfeodbclcck%3E%2Fpopup.html&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzU5M2owajeoAgiwAgHxBd5qPG8epxFH&sourceid=chrome&ie=UTF-8,1,2025-11-05T12:24:24.034Z,0,0,0
https://www.google.com/search?q=chrome-extension%3A%2F%2F%3Cyour-ljogdcghldnnfkjhjmpfpnfeodbclcck%3E%2Fpopup.html&oq=chrome-extension%3A%2F%2F%3Cyour-ljogdcghldnnfkjhjmpfpnfeodbclcck%3E%2Fpopup.html&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzU5M2owajeoAgiwAgHxBd5qPG8epxFH&sourceid=chrome&ie=UTF-8,18,2025-11-05T12:24:41.042Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,0,2025-11-05T12:31:14.397Z,0,0,0
file:///C:/Users/Tanvir/Desktop/green-browsing-tracker/popup.html,10,2025-11-05T12:31:14.799Z,0,0,0
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,6,2025-11-05T12:31:16.107Z,0,0,0
chrome://extensions/,29,2025-11-05T12:31:17.761Z,426391,0.000061,0.000029
https://www.wikidata.org/wiki/Wikidata:Main_Page,1,2025-11-05T12:31:19.323Z,0,0,0
https://www.wikidata.org/wiki/Wikidata:Main_Page,9,2025-11-05T12:31:22.020Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,0,2025-11-05T12:32:29.452Z,412805,0.000059,0.000028
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,4,2025-11-05T12:47:16.850Z,0,0,0
chrome://extensions/,4,2025-11-05T12:54:07.864Z,0,0,0
chrome://extensions/,24,2025-11-05T12:54:08.287Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,2,2025-11-05T12:55:41.090Z,0,0,0
chrome://extensions/,1,2025-11-05T12:56:18.061Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,78,2025-11-05T12:56:24.635Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,5,2025-11-05T12:56:35.932Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,18,2025-11-05T12:56:39.639Z,0,0,0
chrome://extensions/,6,2025-11-05T12:56:42.504Z,0,0,0
chrome://extensions/,42,2025-11-05T12:57:06.440Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,4,2025-11-05T12:57:37.170Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,1,2025-11-05T12:57:37.211Z,0,0,0
chrome://extensions/,1,2025-11-05T13:04:21.051Z,0,0,0
chrome://extensions/,1,2025-11-05T13:04:35.435Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,27,2025-11-05T13:04:36.139Z,0,0,0
https://www.wikidata.org/wiki/Wikidata:Main_Page,49,2025-11-05T13:04:37.009Z,859905,0.000123,0.000058
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,0,2025-11-05T13:04:39.629Z,0,0,0
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,3,2025-11-05T13:04:41.924Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,0,2025-11-05T13:06:21.685Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,18,2025-11-05T13:06:43.253Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,41,2025-11-05T13:06:46.655Z,0,0,0
chrome://extensions/,2,2025-11-05T13:06:58.607Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,1,2025-11-05T13:07:18.247Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,1,2025-11-05T13:07:55.211Z,0,0,0
https://chatgpt.com/,21,2025-11-05T13:08:09.439Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,21,2025-11-05T13:08:14.881Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,0,2025-11-05T13:14:20.772Z,0,0,0
chrome://extensions/,0,2025-11-05T13:14:23.381Z,0,0,0
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,0,2025-11-05T13:18:23.926Z,0,0,0
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,1,2025-11-05T13:18:29.149Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,41,2025-11-05T13:18:31.649Z,2734496,0.000391,0.000186
https://www.youtube.com/watch?v=MtZAeGyubg0,13,2025-11-05T13:18:34.973Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,441,2025-11-05T13:18:36.891Z,0,0,0
https://www.bathandbodyworks.com/p/gingham-gorgeous-travel-size-fine-fragrance-mist-028003819,1,2025-11-05T13:18:39.886Z,0,0,0
https://www.bathandbodyworks.com/p/gingham-gorgeous-travel-size-fine-fragrance-mist-028003819,46,2025-11-05T13:18:43.071Z,0,0,0
chrome://extensions/,14,2025-11-05T13:19:15.624Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,0,2025-11-05T13:28:30.663Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,4,2025-11-05T13:29:28.845Z,0,0,0
chrome://extensions/,24,2025-11-05T13:29:30.988Z,0,0,0
chrome://extensions/,1,2025-11-05T13:30:49.620Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1,2025-11-05T13:34:37.497Z,0,0,0
chrome://extensions/,1,2025-11-05T13:35:56.015Z,0,0,0
chrome://extensions/,6,2025-11-05T13:35:57.832Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-05T13:35:59.308Z,0,0,0
https://www.google.com/search?q=style+inline&oq=style+inline&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIKCAcQABgKGBYYHjIICAgQABgWGB4yCAgJEAAYFhge0gEIODgwNmowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,1,2025-11-05T13:36:00.228Z,757576,0.000108,0.000051
chrome://extensions/,27,2025-11-05T13:36:02.146Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,19,2025-11-05T13:36:16.256Z,0,0,0
chrome://newtab/,0,2025-11-05T13:36:16.501Z,0,0,0
https://www.facebook.com/,1,2025-11-05T13:36:22.984Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,0,2025-11-05T13:37:12.120Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,1,2025-11-05T13:37:28.251Z,0,0,0
https://www.youtube.com/watch?v=MtZAeGyubg0,1,2025-11-05T13:37:47.700Z,0,0,0
https://www.youtube.com/results?search_query=Green+Browsing+Tracker,7,2025-11-05T13:37:47.734Z,0,0,0
https://www.youtube.com/results?search_query=green+browsing+tracker+network,0,2025-11-05T13:38:41.168Z,0,0,0
https://www.youtube.com/results?search_query=browser+extension+carbon,10,2025-11-05T13:39:07.121Z,0,0,0
https://www.youtube.com/watch?v=1JR4pnlpddE,0,2025-11-05T13:39:49.944Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-05T13:41:26.384Z,0,0,0
https://chatgpt.com/c/6909c656-6f8c-8321-80e0-a8f1f2177dd3,0,2025-11-05T13:41:57.909Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-05T13:43:35.181Z,0,0,0
chrome://extensions/,7,2025-11-05T16:29:45.479Z,0,0,0
chrome://extensions/,1,2025-11-05T16:29:45.722Z,0,0,0
chrome://extensions/,7,2025-11-05T16:30:08.096Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,15,2025-11-05T16:30:15.313Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,119,2025-11-05T16:30:16.666Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,0,2025-11-05T16:30:29.101Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,1,2025-11-05T16:34:52.795Z,0,0,0
chrome://extensions/,7,2025-11-05T16:34:54.981Z,0,0,0
chrome://extensions/?errors=ljogdcghldnnfkjhjmpfpnfeodbclcck,1,2025-11-05T16:34:58.273Z,0,0,0
chrome://extensions/,1,2025-11-05T16:35:01.115Z,0,0,0
chrome://extensions/,36,2025-11-05T16:38:27.276Z,0,0,0
https://www.google.com/search?q=chrome-extension%3A%2F%2F%3Cyour-ljogdcghldnnfkjhjmpfpnfeodbclcck%3E%2Fpopup.html&oq=chrome-extension%3A%2F%2F%3Cyour-ljogdcghldnnfkjhjmpfpnfeodbclcck%3E%2Fpopup.html&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBBzU5M2owajeoAgiwAgHxBd5qPG8epxFH&sourceid=chrome&ie=UTF-8,37,2025-11-05T16:38:29.065Z,1434327,0.000205,0.000097
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1,2025-11-05T16:44:37.542Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,16,2025-11-05T16:44:58.382Z,0,0,0
https://www.youtube.com/watch?v=1JR4pnlpddE,9,2025-11-05T16:44:59.871Z,0,0,0
chrome://extensions/,30,2025-11-05T16:45:03.157Z,0,0,0
chrome://extensions/,2,2025-11-05T16:46:09.509Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1,2025-11-05T17:07:12.208Z,0,0,0
chrome://extensions/,0,2025-11-05T17:09:46.057Z,0,0,0
https://www.youtube.com/watch?v=1JR4pnlpddE,0,2025-11-05T17:14:38.667Z,1511946,0.000216,0.000103
https://www.youtube.com/watch?v=1JR4pnlpddE,5,2025-11-05T17:14:52.846Z,0,0,0
chrome://extensions/,1,2025-11-05T17:21:35.574Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,2,2025-11-05T17:23:00.577Z,0,0,0
chrome://newtab/,1,2025-11-05T17:26:03.855Z,0,0,0
chrome://extensions/,1,2025-11-06T10:35:29.224Z,0,0,0
chrome://extensions/,95,2025-11-06T10:35:51.134Z,0,0,0
chrome://newtab/,40,2025-11-06T10:35:51.529Z,0,0,0
https://www.victoriassecret.com/us/,380,2025-11-06T10:35:55.243Z,0,0,0
chrome://newtab/,83,2025-11-06T10:35:55.293Z,3046752,0.000436,0.000207
chrome://newtab/,7,2025-11-06T10:35:58.639Z,0,0,0
chrome://newtab/,43,2025-11-06T10:35:59.090Z,0,0,0
https://www.youtube.com/,16,2025-11-06T10:36:01.218Z,1305214,0.000187,0.000089
https://www.victoriassecret.com/us/vs/sale,28,2025-11-06T10:36:38.925Z,0,0,0
https://www.bathandbodyworks.com/cart,22,2025-11-06T10:36:53.501Z,2913142,0.000417,0.000198
https://www.victoriassecret.com/us/vs/sale,0,2025-11-06T10:37:02.113Z,0,0,0
https://www.victoriassecret.com/us/vs/sale/clearance-beauty,0,2025-11-06T10:37:05.111Z,0,0,0
https://www.victoriassecret.com/us/vs/sale/clearance-beauty,18,2025-11-06T10:37:06.757Z,0,0,0
https://www.victoriassecret.com/us/vs/sale/clearance-beauty,4,2025-11-06T10:37:08.390Z,0,0,0
https://www.victoriassecret.com/us/vs/sale/clearance-beauty?scroll=true,0,2025-11-06T10:37:09.679Z,0,0,0
https://www.bathandbodyworks.com/cart,4,2025-11-06T10:37:46.186Z,0,0,0
chrome://newtab/,1,2025-11-06T10:37:49.444Z,0,0,0
https://www.victoriassecret.com/us/,2,2025-11-06T10:37:57.763Z,0,0,0
chrome://newtab/,2,2025-11-06T10:38:57.916Z,1274808,0.000182,0.000087
https://chatgpt.com/,7,2025-11-06T10:39:14.781Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,21,2025-11-06T10:39:19.026Z,0,0,0
chrome://extensions/,174,2025-11-06T10:44:03.021Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-06T10:47:15.815Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,11,2025-11-06T10:49:42.425Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-06T10:50:38.468Z,0,0,0
chrome://extensions/,1,2025-11-06T10:54:57.609Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1,2025-11-06T10:59:00.612Z,0,0,0
chrome://extensions/,1,2025-11-06T11:00:03.817Z,0,0,0
https://www.victoriassecret.com/us/,27,2025-11-06T11:02:09.805Z,0,0,0
https://www.victoriassecret.com/us/,2,2025-11-06T11:02:11.049Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-06T11:03:12.577Z,0,0,0
chrome://extensions/,1,2025-11-06T11:08:23.725Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1,2025-11-06T11:09:23.398Z,0,0,0
chrome://extensions/,2,2025-11-06T11:14:26.725Z,0,0,0
chrome://extensions/,7,2025-11-06T11:14:41.659Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,16,2025-11-06T11:14:44.414Z,0,0,0
https://www.victoriassecret.com/us/,6,2025-11-06T11:14:47.835Z,0,0,0
chrome://extensions/,1,2025-11-06T11:17:58.477Z,0,0,0
https://www.youtube.com/,1,2025-11-06T11:19:21.734Z,1651548,0.000236,0.000112
https://www.youtube.com/,4,2025-11-06T11:19:25.634Z,0,0,0
https://www.youtube.com/,7,2025-11-06T11:19:30.225Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,151,2025-11-06T11:36:10.040Z,0,0,0
chrome://extensions/,0,2025-11-06T11:38:44.937Z,0,0,0
chrome://extensions/,6,2025-11-06T11:39:10.288Z,0,0,0
chrome://extensions/,0,2025-11-06T11:39:45.691Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,0,2025-11-06T11:40:23.051Z,0,0,0
chrome://extensions/,2,2025-11-06T11:41:30.331Z,0,0,0
,6,2025-11-06T11:43:07.787Z,0,0,0
chrome://newtab/,0,2025-11-06T11:43:07.994Z,1167723,0.000167,0.000079
https://www.google.com/search?q=linear+gradient+css&oq=linear+gra&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBggDEEUYOTIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDU4ODNqMGo3qAIIsAIB8QUx8Iyf8YYY5Q&sourceid=chrome&ie=UTF-8,0,2025-11-06T11:43:17.828Z,1327876,0.000190,0.000090
https://www.w3schools.com/css/css3_gradients.asp,2,2025-11-06T11:43:21.674Z,0,0,0
chrome://extensions/,0,2025-11-06T11:44:50.607Z,0,0,0
https://www.youtube.com/,0,2025-11-06T11:52:40.630Z,2158168,0.000309,0.000147
https://www.youtube.com/,2,2025-11-06T11:52:44.659Z,0,0,0
https://www.youtube.com/watch?v=6eWh39TITxo,2,2025-11-06T11:56:22.270Z,0,0,0
https://www.youtube.com/watch?v=b48AN_8wokU,26,2025-11-06T14:54:08.367Z,0,0,0
chrome://newtab/,1,2025-11-06T14:57:08.694Z,0,0,0
chrome://newtab/,1,2025-11-06T14:57:08.751Z,0,0,0
https://www.facebook.com/,1,2025-11-06T14:57:15.793Z,0,0,0
https://www.youtube.com/watch?v=b48AN_8wokU,20,2025-11-06T15:51:10.920Z,1458289,0.000209,0.000099
https://www.youtube.com/watch?v=b48AN_8wokU,14,2025-11-06T15:51:18.602Z,0,0,0
https://www.youtube.com/watch?v=b48AN_8wokU,4,2025-11-06T15:51:45.506Z,0,0,0
https://www.facebook.com/,11,2025-11-06T15:52:05.142Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1876,2025-11-06T15:52:28.907Z,0,0,0
https://www.facebook.com/,1,2025-11-06T15:52:48.933Z,0,0,0
,1,2025-11-06T16:46:05.992Z,0,0,0
chrome://newtab/,2,2025-11-06T16:46:06.323Z,1031153,0.000148,0.000070
https://www.google.com/search?q=summarizing+tool&oq=summerri&gs_lcrp=EgZjaHJvbWUqCQgEEAAYChiABDIGCAAQRRg5MgwIARAAGAoYsQMYgAQyDwgCEAAYChiDARixAxiABDIJCAMQABgKGIAEMgkIBBAAGAoYgAQyCQgFEAAYChiABDIJCAYQABgKGIAEMgkIBxAAGAoYgAQyCQgIEAAYChiABDIJCAkQABgKGIAE0gEINjI2MGowajeoAgiwAgHxBbybAu-wwQwh8QW8mwLvsMEMIQ&sourceid=chrome&ie=UTF-8,2,2025-11-06T16:46:16.286Z,0,0,0
https://quillbot.com/summarize,3,2025-11-06T16:46:22.465Z,0,0,0
https://quillbot.com/paraphrasing-tool?referrer=side_navbar,14,2025-11-06T16:47:35.825Z,0,0,0
https://quillbot.com/paraphrasing-tool,23,2025-11-06T16:47:36.022Z,0,0,0
https://quillbot.com/ai-humanizer?referrer=side_navbar,1,2025-11-06T16:48:15.401Z,0,0,0
https://quillbot.com/ai-humanizer,2,2025-11-06T16:48:15.621Z,0,0,0
https://quillbot.com/ai-humanizer,2,2025-11-06T16:48:16.547Z,0,0,0
https://quillbot.com/ai-humanizer,9,2025-11-06T16:57:50.301Z,0,0,0
chrome://newtab/,1,2025-11-07T04:53:01.932Z,0,0,0
chrome://newtab/,125,2025-11-07T04:53:01.952Z,0,0,0
chrome://newtab/,13,2025-11-07T04:53:02.056Z,1135689,0.000162,0.000077
https://www.google.com/search?q=chatgpt&oq=&gs_lcrp=EgZjaHJvbWUqCQgAECMYJxjqAjIJCAAQIxgnGOoCMgkIARAjGCcY6gIyCQgCECMYJxjqAjIJCAMQIxgnGOoCMgkIBBAjGCcY6gIyCQgFECMYJxjqAjIJCAYQLhgnGOoCMgkIBxAjGCcY6gLSAQw4OTk0NjA2MWowajeoAgiwAgHxBeL7yA4UXDVm&sourceid=chrome&ie=UTF-8,4,2025-11-07T04:53:17.482Z,0,0,0
chrome://newtab/,4,2025-11-07T04:53:17.701Z,692918,0.000099,0.000047
https://www.bathandbodyworks.com/cart,11,2025-11-07T04:53:21.790Z,0,0,0
https://www.bathandbodyworks.com/p/frosted-cranberry-3-wick-candle-028022013,2,2025-11-07T04:53:50.156Z,0,0,0
https://www.bathandbodyworks.com/cart,8,2025-11-07T04:53:52.491Z,0,0,0
chrome://newtab/,5,2025-11-07T04:54:26.306Z,0,0,0
chrome://newtab/,1,2025-11-07T04:54:26.435Z,0,0,0
https://www.youtube.com/,10,2025-11-07T04:54:28.855Z,0,0,0
chrome://newtab/,0,2025-11-07T04:54:28.966Z,1512434,0.000216,0.000103
chrome://newtab/,17,2025-11-07T04:54:39.904Z,1271792,0.000182,0.000086
https://chatgpt.com/,2,2025-11-07T04:54:45.508Z,0,0,0
https://chatgpt.com/,15,2025-11-07T04:54:47.947Z,0,0,0
https://www.youtube.com/,5,2025-11-07T05:01:28.631Z,0,0,0
https://www.youtube.com/watch?v=7x-oK-5UN_o,6,2025-11-07T05:01:33.802Z,0,0,0
https://www.youtube.com/watch?v=rgoma_g-gNU,2,2025-11-07T05:01:51.641Z,0,0,0
chrome://newtab/,86,2025-11-07T05:11:25.866Z,0,0,0
chrome://newtab/,2,2025-11-07T05:11:26.056Z,0,0,0
chrome://extensions/,0,2025-11-07T05:11:36.640Z,0,0,0
https://www.youtube.com/watch?v=rgoma_g-gNU,0,2025-11-07T05:14:19.551Z,0,0,0
https://chatgpt.com/,1,2025-11-07T05:15:14.358Z,360187,0.000052,0.000024
https://chatgpt.com/,12,2025-11-07T05:15:18.504Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,27,2025-11-07T05:15:18.953Z,0,0,0
chrome://newtab/,6,2025-11-07T05:19:09.668Z,0,0,0
chrome://newtab/,1,2025-11-07T05:19:09.777Z,0,0,0
https://www.facebook.com/,1,2025-11-07T05:19:15.525Z,0,0,0
chrome://newtab/,1,2025-11-07T05:22:14.527Z,0,0,0
chrome://newtab/,1,2025-11-07T05:22:14.718Z,1147599,0.000164,0.000078
https://www.google.com/search?q=draw+io&oq=draw&gs_lcrp=EgZjaHJvbWUqDAgBECMYJxiABBiKBTIMCAAQRRg5GLEDGIAEMgwIARAjGCcYgAQYigUyCggCEAAYsQMYgAQyCggDEAAYsQMYgAQyCggEEAAYsQMYgAQyBwgFEAAYgAQyBwgGEAAYgAQyCggHEAAYsQMYgAQyBwgIEAAYjwIyBwgJEAAYjwLSAQg0NDQwajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,10,2025-11-07T05:22:22.294Z,0,0,0
https://www.facebook.com/,5,2025-11-07T05:22:27.006Z,0,0,0
https://www.drawio.com/,1,2025-11-07T05:22:31.884Z,0,0,0
https://www.drawio.com/,2,2025-11-07T05:22:35.690Z,0,0,0
https://app.diagrams.net/?src=about,1,2025-11-07T05:22:37.242Z,0,0,0
https://chatgpt.com/c/690b4c3d-2790-8332-8e66-f769cfb428fa,1,2025-11-07T05:26:31.051Z,0,0,0
